2021-07-02 15:52:13,104 | DEBUG | MainThread | GeoPolRisk.py:52 -             __init__() | Username: akoyamparamb
2021-07-02 15:52:14,969 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:14,977 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:14,979 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Manganese
2021-07-02 15:52:15,161 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:15,161 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:15,172 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Manganese
2021-07-02 15:52:15,333 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:15,333 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:15,343 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Manganese
2021-07-02 15:52:15,522 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:15,522 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:15,538 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Manganese
2021-07-02 15:52:15,685 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:15,685 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:15,701 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Manganese
2021-07-02 15:52:15,877 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:15,877 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:15,887 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Manganese
2021-07-02 15:52:16,048 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:16,048 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:16,058 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Manganese
2021-07-02 15:52:16,220 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:16,220 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:16,230 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Manganese
2021-07-02 15:52:16,371 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:16,371 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:16,381 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Iron
2021-07-02 15:52:16,574 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:16,574 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:16,584 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Iron
2021-07-02 15:52:16,774 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:16,774 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:16,776 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Iron
2021-07-02 15:52:16,986 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:16,986 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:16,997 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Iron
2021-07-02 15:52:17,189 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:17,189 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:17,199 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Iron
2021-07-02 15:52:17,362 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:17,362 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:17,373 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Iron
2021-07-02 15:52:17,573 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:17,573 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:17,575 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Iron
2021-07-02 15:52:17,777 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:17,777 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:17,785 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Iron
2021-07-02 15:52:18,050 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:18,050 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:18,069 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Iron
2021-07-02 15:52:18,334 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:18,334 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:18,344 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Iron
2021-07-02 15:52:18,596 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:18,596 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:18,606 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Iron
2021-07-02 15:52:18,870 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:18,870 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:18,880 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Iron
2021-07-02 15:52:19,112 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:19,112 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:19,120 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Iron
2021-07-02 15:52:19,325 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:19,325 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:19,335 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Iron
2021-07-02 15:52:19,517 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:19,525 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:19,527 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Iron
2021-07-02 15:52:19,699 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:19,699 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:19,709 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Iron
2021-07-02 15:52:19,909 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:19,909 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:19,919 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Copper
2021-07-02 15:52:20,114 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:20,114 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:20,124 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Copper
2021-07-02 15:52:20,316 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:20,316 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:20,326 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Copper
2021-07-02 15:52:20,526 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:20,528 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:20,536 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Copper
2021-07-02 15:52:20,710 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:20,710 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:20,720 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Copper
2021-07-02 15:52:20,923 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:20,923 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:20,931 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Copper
2021-07-02 15:52:21,135 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:21,135 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:21,145 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Copper
2021-07-02 15:52:21,337 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:21,337 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:21,347 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Copper
2021-07-02 15:52:21,549 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:21,549 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:21,558 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Copper
2021-07-02 15:52:21,740 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:21,740 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:21,740 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Copper
2021-07-02 15:52:21,944 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:21,944 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:21,954 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Copper
2021-07-02 15:52:22,146 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:22,146 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:22,156 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Copper
2021-07-02 15:52:22,367 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:22,367 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:22,369 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Copper
2021-07-02 15:52:22,571 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:22,571 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:22,581 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Copper
2021-07-02 15:52:22,773 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:22,773 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:22,783 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Copper
2021-07-02 15:52:22,955 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:22,955 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:22,965 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Copper
2021-07-02 15:52:23,168 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:23,168 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:23,176 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Barytes
2021-07-02 15:52:23,358 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:23,358 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:23,360 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Barytes
2021-07-02 15:52:23,542 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:23,542 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:23,552 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Barytes
2021-07-02 15:52:23,703 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:23,703 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:23,713 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Barytes
2021-07-02 15:52:23,906 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:23,906 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:23,916 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Barytes
2021-07-02 15:52:24,108 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:24,108 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:24,118 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Barytes
2021-07-02 15:52:24,290 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:24,290 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:24,300 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Barytes
2021-07-02 15:52:24,482 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:24,482 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:24,492 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Barytes
2021-07-02 15:52:24,645 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:24,645 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:24,655 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Barytes
2021-07-02 15:52:24,827 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:24,827 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:24,837 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Barytes
2021-07-02 15:52:25,009 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:25,009 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:25,019 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Barytes
2021-07-02 15:52:25,252 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:25,252 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:25,262 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Barytes
2021-07-02 15:52:25,514 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:25,514 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:25,524 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Barytes
2021-07-02 15:52:25,746 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:25,746 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:25,766 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Barytes
2021-07-02 15:52:26,049 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:26,049 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:26,059 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Barytes
2021-07-02 15:52:26,278 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:26,278 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:26,280 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Barytes
2021-07-02 15:52:27,690 | DEBUG | MainThread | api.py:152 -     TotalCalculation() | HTTP Error 409: Conflict
2021-07-02 15:52:27,705 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Bismuth
2021-07-02 15:52:27,821 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:27,821 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:27,821 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Bismuth
2021-07-02 15:52:27,964 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:27,964 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:27,966 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,108 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,108 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,118 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,250 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,250 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,260 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,380 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,380 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,382 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,525 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,525 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,533 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,668 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,668 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,678 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,811 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,811 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,822 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Bismuth
2021-07-02 15:52:28,934 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:28,934 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:28,944 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Bismuth
2021-07-02 15:52:29,085 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:29,085 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:29,095 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Bismuth
2021-07-02 15:52:29,230 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:29,230 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:29,238 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Bismuth
2021-07-02 15:52:29,374 | DEBUG | MainThread | GeoPolRisk.py:231 -              getdata() | Requested information exists in database.
2021-07-02 15:52:29,374 | DEBUG | MainThread | api.py:169 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-02 15:52:29,382 | DEBUG | MainThread | api.py:144 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Bismuth
