2021-07-16 16:45:57,019 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 16:58:30,001 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,001 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,015 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Manganese
2021-07-16 16:58:30,016 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,016 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,027 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Manganese
2021-07-16 16:58:30,029 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,029 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,038 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Iron
2021-07-16 16:58:30,040 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,040 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,050 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Iron
2021-07-16 16:58:30,051 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,051 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,060 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Iron
2021-07-16 16:58:30,061 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,061 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,070 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Iron
2021-07-16 16:58:30,072 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,072 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,083 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Iron
2021-07-16 16:58:30,084 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,084 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,095 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Iron
2021-07-16 16:58:30,096 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,096 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,106 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Iron
2021-07-16 16:58:30,107 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,107 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,119 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Iron
2021-07-16 16:58:30,120 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,120 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,130 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Iron
2021-07-16 16:58:30,131 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,131 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,142 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Iron
2021-07-16 16:58:30,143 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,143 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,154 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Iron
2021-07-16 16:58:30,155 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,155 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,165 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Iron
2021-07-16 16:58:30,166 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,167 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,176 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Iron
2021-07-16 16:58:30,176 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,176 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,176 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Iron
2021-07-16 16:58:30,176 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,176 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,191 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Iron
2021-07-16 16:58:30,191 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,191 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,207 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Iron
2021-07-16 16:58:30,207 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,207 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,207 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Copper
2021-07-16 16:58:30,207 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,207 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,223 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Copper
2021-07-16 16:58:30,223 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,223 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,238 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Copper
2021-07-16 16:58:30,238 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,238 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,238 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Copper
2021-07-16 16:58:30,238 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,238 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,254 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Copper
2021-07-16 16:58:30,254 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,254 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,270 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Copper
2021-07-16 16:58:30,270 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,270 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,270 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Copper
2021-07-16 16:58:30,270 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,270 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,285 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Copper
2021-07-16 16:58:30,285 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,285 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,301 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Copper
2021-07-16 16:58:30,301 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,301 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,301 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Copper
2021-07-16 16:58:30,301 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,301 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,316 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Copper
2021-07-16 16:58:30,316 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,316 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,332 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Copper
2021-07-16 16:58:30,332 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,332 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,332 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Copper
2021-07-16 16:58:30,332 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,332 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,348 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Copper
2021-07-16 16:58:30,348 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,348 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,365 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Copper
2021-07-16 16:58:30,366 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,366 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,376 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Copper
2021-07-16 16:58:30,377 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,378 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,386 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,386 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,386 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,386 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,386 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,386 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,402 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,417 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,417 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,417 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,417 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,417 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,437 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,437 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,437 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,437 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,437 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,437 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,452 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,452 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,452 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,468 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,468 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,468 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,468 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,468 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,468 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,484 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,484 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,499 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,499 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,499 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,499 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,515 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,515 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,515 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,526 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,526 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,526 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,526 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,526 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,526 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,542 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,542 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:30,542 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:30,557 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Barytes
2021-07-16 16:58:30,738 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2017&r=36&p=all&cc=2511&rg=1&fmt=json
2021-07-16 16:58:33,012 | DEBUG | MainThread | api.py:146 -         traderequest() | local variable 'reducedmass' referenced before assignment
2021-07-16 16:58:33,012 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | 
2021-07-16 16:58:33,017 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Bismuth
